materials,RL,RL_z_xy,zin/z0,a,b,r,theta,a_1,b_1,r_1,tehta_1,z_xy,z,r1,RL_r,RL_r1,theta_eu1,theta_eu2,theta1,d,f,e1,e2,u1,u2,tane,tanu,ac,C0,dm,e12,u12,sqrt_eu1,sqrt_eu2,tanh_eu,z1,z2,e_c,u_c,sqrt_eu1_c,sqrt_eu2_c,tanh_eu_c,zin/z0_c,z1_c,z2_c,z_c
sample708,-5.063745329043201,-5.063745329043199,0.29380350702654506,0.2850677541174295,-0.07111171706225256,0.29380350702654506,-0.24446612006605958,-0.5515869388066346,-0.0858600731645325,0.5582294360080745,-2.9871718134445193,0.5582294360080745,0.5582294360080744,0.13213460809824565,-5.258855350533619,-2.308913925220984,-0.050103610891391426,0.5454252515054763,2.0903734460597807,1,11.035,53.205,16.328,1.052,0.266,0.3068884503336153,0.25285171102661597,483.8313000235275,2.1781000224537544e-11,0.9078523163829215,55.65407091129992,1.0851082895269024,0.1396330010295209,7.771144940854571,2.104112243239904,0.7184601537359173,1.287033802577056,(53.205-16.328j),(1.052-0.266j),(0.13958918697710018+0.003497692894230346j),(7.483953022693608-2.093117494524566j),(2.028152463129814-0.560255226171546j),(0.2850677541174295-0.07111171706225256j),(-0.7149322458825704-0.07111171706225256j),(1.2850677541174296-0.07111171706225256j),(-0.5515869388066345-0.08586007316453251j)
sample709,-4.79846962162187,-4.798469621621872,0.2793821082503484,0.27078023453165206,-0.0687926376685247,0.2793821082503484,-0.24878996891984348,-0.5692375864147263,-0.08494937973114158,0.5755413337927769,-2.9934523161976925,0.5755413337927768,0.5755413337927769,0.1316980065788846,-4.985904644418225,-2.3011950567935116,-0.05087631472023263,0.566273018768032,2.1108348614079158,1,11.077,53.693,17.115,1.051,0.277,0.3187566349431024,0.26355851569933403,507.3247222233654,2.263873632770022e-11,0.9007189263004329,56.35478217507366,1.0868900588375991,0.13887607078497777,7.826330718417532,2.011736843296183,0.7324574344950737,1.2726408886538707,(53.693-17.115j),(1.051-0.277j),(0.1388311398656771+0.0035323703473663466j),(7.514716911302976-2.186431397739922j),(1.9365673121066338-0.5447863547808252j),(0.27078023453165206-0.0687926376685247j),(-0.7292197654683479-0.0687926376685247j),(1.2707802345316521-0.0687926376685247j),(-0.5692375864147263-0.08494937973114158j)
sample710,-4.548614998907788,-4.548614998907791,0.26458583577415706,0.25708716566238143,-0.06254481388566488,0.26458583577415706,-0.2386464061850677,-0.5870509272704381,-0.07896175188527887,0.5923375300197291,-3.0078893163832463,0.592337530019729,0.5923375300197291,0.1313546085030356,-4.7083264579244775,-2.2951246074190306,-0.04880838938922899,0.5980835830496288,2.1436793883550145,1,11.119,53.938,18.081,1.047,0.295,0.3352182135043939,0.28175740210124167,539.7726504062421,2.4202650109932697e-11,0.8969849299992365,56.887875729367856,1.0877655997502402,0.13827950036583125,7.866427032730487,1.9134133047499498,0.745540966793607,1.2586421238052825,(53.938-18.081j),(1.047-0.295j),(0.13823832521356294+0.0033742648937413197j),(7.517308868912896-2.3174860583478125j),(1.8475942453560945-0.49753992736379254j),(0.25708716566238143-0.06254481388566488j),(-0.7429128343376186-0.06254481388566488j),(1.2570871656623814-0.06254481388566488j),(-0.5870509272704381-0.07896175188527887j)
sample711,-4.39763887769775,-4.397638877697752,0.2553187170541314,0.24875055267613438,-0.057539636959971246,0.2553187170541314,-0.2273165895610206,-0.5982076412518393,-0.0736418392506072,0.6027234046727417,-3.0191047821183314,0.6027234046727415,0.6027234046727418,0.1314566823283847,-4.535671320097964,-2.2969289680805858,-0.042257156221729264,0.6253466621442014,2.174218084033337,1,11.161,53.824,18.665,1.043,0.313,0.34677838882282996,0.30009587727708537,566.4271498911281,2.5779388565415766e-11,0.8962690300620832,56.96845794823658,1.0889527078803742,0.1382570473157633,7.876290786055416,1.8466958611593418,0.7534497607179252,1.2500754987721487,(53.824-18.665j),(1.043-0.313j),(0.13822618832856864+0.0029209574848473663j),(7.494406032051554-2.4227741894883095j),(1.78999476749801-0.45409727587025733j),(0.24875055267613438-0.057539636959971246j),(-0.7512494473238656-0.057539636959971246j),(1.2487505526761344-0.057539636959971246j),(-0.5982076412518393-0.07364183925060722j)
sample712,-4.262763841362871,-4.262763841362872,0.24651637666993018,0.2412331872759802,-0.05076291287094118,0.24651637666993018,-0.207404843132047,-0.6086102520340703,-0.06578759165029653,0.6121555734420138,-3.033915956342971,0.6121555734420138,0.6121555734420139,0.13112915991912463,-4.372483421657292,-2.291139523556465,-0.029865476508875666,0.6587683044147657,2.213835566160328,1,11.203,53.625,19.23,1.03,0.335,0.3586013986013986,0.32524271844660196,596.2627158280194,2.8186167058806372e-11,0.9001917662237422,56.968706541398674,1.0831089511217236,0.13788527606655837,7.855145828615506,1.7878368430791312,0.7604629835925681,1.2422707830897544,(53.625-19.23j),(1.03-0.335j),(0.13786990306282768+0.0020589282157270805j),(7.432866741332566-2.5408282103298117j),(1.743828620594767-0.3942363751173976j),(0.2412331872759802-0.05076291287094118j),(-0.7587668127240198-0.05076291287094118j),(1.2412331872759803-0.05076291287094118j),(-0.6086102520340703-0.06578759165029653j)
sample713,-4.079951555308279,-4.079951555308279,0.23455601337375467,0.23103516301105784,-0.04048798417114528,0.23455601337375467,-0.17348432977095285,-0.6228934598860136,-0.053375960890184496,0.6251761796243674,-3.056111117437327,0.6251761796243674,0.6251761796243674,0.13166153748636547,-4.1519476729825815,-2.300550344742985,-0.03357708434448842,0.7119583772891773,2.265169835116933,1,11.245,52.965,20.712,1.026,0.362,0.39105069385443214,0.35282651072124754,645.7393143911156,3.0581190576469996e-11,0.9041573325867382,56.870714511073274,1.0879889705323305,0.13831456143657483,7.866047936183753,1.6958157618228218,0.7700299977193572,1.23170079541742,(52.965-20.712j),(1.026-0.362j),(0.1382950695587944+0.002321990766617851j),(7.372891431939734-2.741383239747835j),(1.6652108054239465-0.3207242921046811j),(0.23103516301105784-0.04048798417114528j),(-0.7689648369889421-0.04048798417114528j),(1.2310351630110579-0.04048798417114528j),(-0.6228934598860136-0.0533759608901845j)
sample714,-4.034810876712877,-4.0348108767128785,0.2312045356223819,0.22847598369377853,-0.03541556391646924,0.2312045356223819,-0.15378393562443018,-0.626681514607694,-0.0468953759918909,0.6284336854755751,-3.0669005904334776,0.6284336854755751,0.6284336854755752,0.132545338494363,-4.090387884719277,-2.3161762342390904,-0.03677773402642742,0.7382336305228346,2.289844763509621,1,11.287,52.124,21.274,1.025,0.375,0.40814212263065,0.3658536585365854,668.6695010412543,3.1623141540912415e-11,0.9084736000863124,56.29826331246818,1.0914439976471535,0.13923654218646853,7.838775514731389,1.6605162121359482,0.7723364356967786,1.2289863728617654,(52.124-21.274j),(1.025-0.375j),(0.1392130014015322+0.0025602579598990177j),(7.310805412892356-2.8281665059144196j),(1.6359652156475155-0.2844853317092035j),(0.22847598369377853-0.03541556391646924j),(-0.7715240163062215-0.03541556391646924j),(1.2284759836937784-0.03541556391646924j),(-0.626681514607694-0.046895375991890906j)
sample715,-4.025869024210353,-4.025869024210351,0.2302582217106686,0.22794103520147932,-0.03258424675571593,0.23025822171066862,-0.14198837919051305,-0.6275966429388625,-0.04318937889684012,0.6290809714795266,-3.072883883702139,0.6290809714795267,0.6290809714795266,0.1326277555604343,-4.073024344476448,-2.317633584358572,-0.03813913748304104,0.7492135895895419,2.3001440208480215,1,11.329,51.618,21.44,1.018,0.378,0.4153589833003991,0.3713163064833006,676.5009341304581,3.2196203744662504e-11,0.9126527878148832,55.89357319048408,1.085913440380954,0.13938520144476912,7.79073695862357,1.651956013435957,0.7727462573590381,1.228373281648668,(51.618-21.44j),(1.018-0.378j),(0.13935985860640573+0.002657854586216225j),(7.2504615838739275-2.8506822304900297j),(1.6305766969887994-0.26491188264084503j),(0.22794103520147932-0.03258424675571593j),(-0.7720589647985207-0.03258424675571593j),(1.2279410352014792-0.03258424675571593j),(-0.6275966429388624-0.04318937889684012j)
sample716,-4.03462509784141,-4.03462509784141,0.23050436033547592,0.22839672703563088,-0.031099762267233502,0.23050436033547592,-0.1353332227957437,-0.6270955789139062,-0.041193764666243186,0.6284471269253643,-3.0759971261793186,0.6284471269253643,0.6284471269253643,0.13328122052454267,-4.077539874560042,-2.3291897103567356,-0.04375361672827205,0.7546318975575828,2.3027550891934467,1,11.35,51.14,21.573,1.021,0.379,0.4218420023464998,0.37120470127326155,681.0290167885696,3.2032575929555256e-11,0.9138660481511856,55.503999216272696,1.0890739185197669,0.14007690601561143,7.7748284817084015,1.645555765700496,0.7722297624816109,1.2287903459113474,(51.14-21.573j),(1.021-0.379j),(0.14004338731696467+0.003064191197862866j),(7.227922624101069-2.864453256730172j),(1.6252626623733617-0.2576335698724024j),(0.22839672703563088-0.031099762267233502j),(-0.7716032729643691-0.031099762267233502j),(1.2283967270356309-0.031099762267233502j),(-0.6270955789139062-0.041193764666243186j)
sample717,-4.075818658467973,-4.07581865846797,0.23241798140234068,0.23061382391265717,-0.028902980806842865,0.23241798140234068,-0.12468054588741517,-0.6243092066033281,-0.0381495615525982,0.6254737200685034,-3.080561704209038,0.6254737200685035,0.6254737200685033,0.13521877004802588,-4.112664676233248,-2.3634661712797143,-0.05568257766142454,0.7623810351719444,2.3045397463412325,1,11.392,50.023,21.684,1.033,0.381,0.4334805989244947,0.3688286544046467,687.8273335968925,3.1341830411437215e-11,0.9152434577813621,54.52060514154259,1.1010222522728592,0.14210773400663593,7.7477996533351625,1.6355055059247343,0.7699288735031466,1.2309531940347906,(50.023-21.684j),(1.033-0.381j),(0.14205266105704534+0.00395595135371854j),(7.191681113210612-2.882381347793909j),(1.6165190467186952-0.24848426812537236j),(0.23061382391265717-0.028902980806842865j),(-0.7693861760873428-0.028902980806842865j),(1.2306138239126572-0.028902980806842865j),(-0.624309206603328-0.038149561552598195j)
sample718,-4.108804247221869,-4.108804247221869,0.23417817957741094,0.23241022725525554,-0.028721177854513495,0.23417817957741094,-0.12295626652424502,-0.621955344214601,-0.037799481765918255,0.623102921690209,-3.0808920809586695,0.623102921690209,0.623102921690209,0.13610452393308214,-4.145002546082338,-2.379141788721701,-0.060401519386542646,0.7611935430389862,2.300992783345715,1,11.434,49.472,21.549,1.037,0.379,0.4355797218628719,0.3654773384763742,686.750458038452,3.0823610585051896e-11,0.9151753988003362,53.961450916371774,1.1040878588228384,0.14304082551139632,7.718690484870514,1.6371422545988699,0.7681269200331928,1.2327448536906171,(49.472-21.549j),(1.037-0.379j),(0.14297559771036317+0.00431928493458425j),(7.166365040982444-2.8672974907768642j),(1.617978475029099-0.24976071775918143j),(0.23241022725525554-0.028721177854513495j),(-0.7675897727447445-0.028721177854513495j),(1.2324102272552555-0.028721177854513495j),(-0.621955344214601-0.03779948176591826j)
sample719,-4.181132097165063,-4.1811320971650625,0.23845810778224136,0.2363887134755824,-0.031347173851019434,0.23845810778224136,-0.13183938018024263,-0.6165750883860442,-0.0409863498320144,0.6179358546732909,-3.07521608454953,0.6179358546732909,0.6179358546732908,0.13657957714438373,-4.223750438493025,-2.387550621517025,-0.06335963078059276,0.7435538698001177,2.2818740544098213,1,11.476,49.23,21.015,1.04,0.368,0.42687385740402195,0.3538461538461538,671.0646063064372,2.964767221946083e-11,0.9127450998364498,53.52777900305597,1.1031881072600447,0.14356056991813826,7.684478460130869,1.6610278708019617,0.76425443552257,1.2367860348978121,(49.23-21.015j),(1.04-0.368j),(0.14348853648064028+0.004547211658216984j),(7.15950030393935-2.791552364206633j),(1.638870588417884-0.2704011501449599j),(0.2363887134755824-0.031347173851019434j),(-0.7636112865244176-0.031347173851019434j),(1.2363887134755824-0.031347173851019434j),(-0.6165750883860441-0.0409863498320144j)
sample720,-4.26481340405237,-4.264813404052371,0.24351000582083743,0.24099727568092216,-0.034891776240797596,0.24351000582083743,-0.14378172014947985,-0.6103341066150756,-0.04527601987692396,0.6120111434226652,-3.067545929182853,0.6120111434226652,0.6120111434226653,0.13698750345548183,-4.316921920027209,-2.3947721401762365,-0.0661367530631265,0.7222668558852039,2.259198479353641,1,11.518,49.051,20.404,1.043,0.355,0.41597520947585165,0.3403643336529243,652.2087014224227,2.833235416531116e-11,0.909763431068616,53.12554768658861,1.1017595018877757,0.1440096822582445,7.650593242140844,1.69092801263296,0.7598042982064657,1.2414876859223005,(49.051-20.404j),(1.043-0.355j),(0.14393095087738614+0.004761298525822897j),(7.1571066066075595-2.703220667712048j),(1.6645541635574728-0.29748442058422775j),(0.24099727568092216-0.034891776240797596j),(-0.7590027243190778-0.034891776240797596j),(1.2409972756809222-0.034891776240797596j),(-0.6103341066150756-0.04527601987692396j)
sample721,-4.239703453944705,-4.239703453944707,0.24242597523821213,0.23966229156983263,-0.036501225591680786,0.24242597523821213,-0.15114125954333651,-0.6119450913767256,-0.047462903261529035,0.6137829600486496,-3.0641868988456014,0.6137829600486496,0.6137829600486497,0.13663432375418355,-4.29690894257341,-2.3885197529451725,-0.06424123927420039,0.7192695979447337,2.2571489783076335,1,11.56,49.205,20.327,1.039,0.353,0.4131084239406565,0.33974975938402313,651.3668447528329,2.828692742422871e-11,0.906778911177685,53.23832223126495,1.097328574311268,0.1435675085944612,7.643293284491826,1.6885852349990897,0.7612133540148471,1.2401995551562914,(49.205-20.327j),(1.039-0.353j),(0.14349345320717838+0.0046106844068966755j),(7.154316746998201-2.6899226971009647j),(1.6603090090160493-0.3077240491691798j),(0.23966229156983263-0.036501225591680786j),(-0.7603377084301673-0.036501225591680786j),(1.2396622915698325-0.036501225591680786j),(-0.6119450913767256-0.047462903261529035j)
sample722,-4.221311105156701,-4.221311105156703,0.24211113448417662,0.23873581034561062,-0.04028665163350881,0.24211113448417662,-0.16717495045342365,-0.6128433572909678,-0.0524535239329777,0.6150840208854822,-3.056210317712148,0.6150840208854821,0.6150840208854822,0.13557394973622178,-4.29109856374627,-2.3697514982060004,-0.06001977114256535,0.7058478131500017,2.245837927578719,1,11.602,49.742,20.037,1.031,0.345,0.40281854368541675,0.33462657613967023,641.400655079198,2.7974923228868216e-11,0.9020857487185422,53.626000531458615,1.0871917954068637,0.14238537358670372,7.635558119632508,1.7003932945173348,0.7623294437118336,1.2393907463477514,(49.742-20.037j),(1.031-0.345j),(0.1423212627465087+0.004272327429449043j),(7.164948876240706-2.639177030656141j),(1.6674430396932656-0.33312319855872885j),(0.23873581034561062-0.04028665163350881j),(-0.7612641896543894-0.04028665163350881j),(1.2387358103456105-0.04028665163350881j),(-0.6128433572909678-0.0524535239329777j)
sample723,-4.177179027567186,-4.17717902756719,0.24066338625076839,0.23643244140402603,-0.044928455720382024,0.24066338625076839,-0.18778763081454555,-0.615424050308118,-0.05869993821214545,0.6182171499107402,-3.046499044129525,0.6182171499107401,0.6182171499107404,0.13364011010453927,-4.264392490798906,-2.33553732308384,-0.051253401398383025,0.6900263866121406,2.2343996859129494,1,11.644,50.682,19.695,1.016,0.336,0.3885995027820528,0.33070866141732286,629.2567488781959,2.795436714198746e-11,0.8970067562507196,54.374241594711,1.0701177505302863,0.14028756518425503,7.628029962062451,1.715500485981625,0.7648882158025672,1.2372484585925894,(50.682-19.695j),(1.016-0.336j),(0.14024150233399935+0.0035947139565557654j),(7.178517712666121-2.579869095721958j),(1.6765817226738018-0.3633395720250391j),(0.23643244140402603-0.044928455720382024j),(-0.763567558595974-0.044928455720382024j),(1.236432441404026-0.044928455720382024j),(-0.6154240503081181-0.05869993821214544j)
sample724,-4.02009072337472,-4.020090723374722,0.23213308369036828,0.22784376343217294,-0.04441832964738246,0.23213308369036828,-0.19253590338375093,-0.626742824832976,-0.05884885455048924,0.6294996077532719,-3.0479708138547594,0.6294996077532717,0.6294996077532719,0.13180320673531756,-4.107433250545124,-2.3030548534567297,-0.047492652203184105,0.7017527725715852,2.248006446469993,1,11.686,51.578,20.28,1.002,0.34,0.3931908953429757,0.33932135728542917,644.3265619373373,2.8978612797119198e-11,0.8921536272202419,55.42173295738776,1.0581134154711394,0.1381739139299554,7.657837759503068,1.6800065735131717,0.7734327648084568,1.2286469368406636,(51.578-20.28j),(1.002-0.34j),(0.13813495845433213+0.0032808144633088964j),(7.1912598044734475-2.6321591090653094j),(1.6408658320895466-0.360529344337667j),(0.22784376343217294-0.04441832964738246j),(-0.7721562365678271-0.04441832964738246j),(1.227843763432173-0.04441832964738246j),(-0.626742824832976-0.058848854550489244j)
sample725,-3.7534553499509267,-3.7534553499509284,0.21618386408682766,0.21306402009912187,-0.03659489623858727,0.21618386408682766,-0.17009575579324376,-0.6472185200999938,-0.049692176032401794,0.6491233512355423,-3.0649649375337646,0.6491233512355422,0.6491233512355423,0.1305752998431692,-3.81570074542811,-2.2813503755104674,-0.06321215962730375,0.7515488054432584,2.2899427256296065,1,11.728,52.125,22.493,0.996,0.357,0.4315203836930455,0.358433734939759,698.7564116635552,3.068496144706376e-11,0.8869415013663394,56.771037281346196,1.0580477304923441,0.13651777935172094,7.750255941143143,1.5835583109644424,0.7877864068980045,1.2136158796298586,(52.125-22.493j),(0.996-0.357j),(0.13644959820028685+0.004314073493282332j),(7.209471761274351-2.8442897314817106j),(1.5514549223340486-0.31724524927886516j),(0.21306402009912187-0.03659489623858727j),(-0.7869359799008782-0.03659489623858727j),(1.2130640200991218-0.03659489623858727j),(-0.6472185200999938-0.049692176032401794j)
